cancer,omics,ROC,Sens,Spec,AUC,Precision,Recall,F,Accuracy,Kappa,Resample
KIRC,CNV,0.708674304418985,0.230769230769231,0.957446808510638,0.439246943370786,0.6,0.230769230769231,0.333333333333333,0.8,0.242105263157895,Fold3.Rep07
KIRC,CNV,0.611607142857143,0,1,0.286325191677708,NA,0,NA,0.774193548387097,0,Fold4.Rep07
KIRC,CNV,0.55952380952381,0,0.958333333333333,0.282500566234944,0,0,NA,0.741935483870968,-0.0598290598290597,Fold5.Rep07
KIRC,CNV,0.626602564102564,0.0769230769230769,1,0.354388101610805,1,0.0769230769230769,0.142857142857143,0.80327868852459,0.115942028985507,Fold1.Rep08
KIRC,CNV,0.613095238095238,0.142857142857143,0.916666666666667,0.275935103554452,0.333333333333333,0.142857142857143,0.2,0.741935483870968,0.0746268656716422,Fold2.Rep08
KIRC,CNV,0.693452380952381,0.0714285714285714,1,0.382902012306637,1,0.0714285714285714,0.133333333333333,0.790322580645161,0.106430155210643,Fold3.Rep08
KIRC,CNV,0.585924713584288,0.230769230769231,0.978723404255319,0.39357619693755,0.75,0.230769230769231,0.352941176470588,0.816666666666667,0.279475982532751,Fold4.Rep08
KIRC,CNV,0.431547619047619,0.0714285714285714,0.979166666666667,0.196454875177394,0.5,0.0714285714285714,0.125,0.774193548387097,0.0726495726495726,Fold5.Rep08
KIRC,CNV,0.561011904761905,0.142857142857143,0.916666666666667,0.264237911439434,0.333333333333333,0.142857142857143,0.2,0.741935483870968,0.0746268656716422,Fold1.Rep09
KIRC,CNV,0.540178571428571,0,0.958333333333333,0.248941501411514,0,0,NA,0.741935483870968,-0.0598290598290597,Fold2.Rep09
KIRC,CNV,0.533653846153846,0.0769230769230769,0.979166666666667,0.225348246627669,0.5,0.0769230769230769,0.133333333333333,0.786885245901639,0.0811123986095019,Fold3.Rep09
KIRC,CNV,0.615501519756839,0.0714285714285714,0.957446808510638,0.270788121145613,0.333333333333333,0.0714285714285714,0.117647058823529,0.754098360655738,0.0398740818467996,Fold4.Rep09
KIRC,CNV,0.57051282051282,0.307692307692308,0.916666666666667,0.305438963423079,0.5,0.307692307692308,0.380952380952381,0.786885245901639,0.260950605778192,Fold5.Rep09
KIRC,CNV,0.648809523809524,0.214285714285714,0.895833333333333,0.2901832507462,0.375,0.214285714285714,0.272727272727273,0.741935483870968,0.129824561403509,Fold1.Rep10
KIRC,CNV,0.560897435897436,0,1,0.288464149495917,NA,0,NA,0.786885245901639,0,Fold2.Rep10
KIRC,CNV,0.678571428571429,0.142857142857143,0.958333333333333,0.333443416942125,0.5,0.142857142857143,0.222222222222222,0.774193548387097,0.135458167330678,Fold3.Rep10
KIRC,CNV,0.62847790507365,0,1,0.272249715560106,NA,0,NA,0.783333333333333,0,Fold4.Rep10
KIRC,CNV,0.470238095238095,0.142857142857143,0.979166666666667,0.256866108030204,0.666666666666667,0.142857142857143,0.235294117647059,0.790322580645161,0.169072164948454,Fold5.Rep10
KIRC,Methy,0.726190476190476,0.357142857142857,0.9375,0.381496548693759,0.625,0.357142857142857,0.454545454545455,0.806451612903226,0.347368421052631,Fold1.Rep01
KIRC,Methy,0.634615384615385,0.230769230769231,0.854166666666667,0.332449109981953,0.3,0.230769230769231,0.260869565217391,0.721311475409836,0.0927384076990376,Fold2.Rep01
KIRC,Methy,0.769345238095238,0.214285714285714,0.979166666666667,0.448667655571876,0.75,0.214285714285714,0.333333333333333,0.806451612903226,0.258964143426295,Fold3.Rep01
KIRC,Methy,0.781155015197568,0.285714285714286,1,0.602133392771935,1,0.285714285714286,0.444444444444444,0.836065573770492,0.381338742393509,Fold4.Rep01
KIRC,Methy,0.751602564102564,0.384615384615385,0.916666666666667,0.420075661095728,0.555555555555556,0.384615384615385,0.454545454545455,0.80327868852459,0.339350180505415,Fold5.Rep01
KIRC,Methy,0.734042553191489,0.214285714285714,0.978723404255319,0.452220904427577,0.75,0.214285714285714,0.333333333333333,0.80327868852459,0.257606490872211,Fold1.Rep02
KIRC,Methy,0.803571428571429,0.357142857142857,0.958333333333333,0.487056538791339,0.714285714285714,0.357142857142857,0.476190476190476,0.82258064516129,0.383363471971067,Fold2.Rep02
KIRC,Methy,0.642857142857143,0.285714285714286,0.958333333333333,0.4209619060222,0.666666666666667,0.285714285714286,0.4,0.806451612903226,0.305970149253732,Fold3.Rep02
KIRC,Methy,0.841346153846154,0.461538461538462,0.916666666666667,0.451760121010697,0.6,0.461538461538462,0.521739130434783,0.819672131147541,0.412948381452318,Fold4.Rep02
KIRC,Methy,0.730769230769231,0.230769230769231,0.9375,0.40671003801671,0.5,0.230769230769231,0.315789473684211,0.786885245901639,0.209371884346959,Fold5.Rep02
KIRC,Methy,0.735562310030395,0.0714285714285714,0.936170212765957,0.381193412667282,0.25,0.0714285714285714,0.111111111111111,0.737704918032787,0.0101419878296144,Fold1.Rep03
KIRC,Methy,0.796474358974359,0.230769230769231,0.916666666666667,0.414741670420559,0.428571428571429,0.230769230769231,0.3,0.770491803278688,0.177263969171484,Fold2.Rep03
KIRC,Methy,0.790178571428571,0.285714285714286,0.958333333333333,0.542972361070535,0.666666666666667,0.285714285714286,0.4,0.806451612903226,0.305970149253732,Fold3.Rep03
KIRC,Methy,0.676282051282051,0.307692307692308,0.979166666666667,0.392753697852509,0.8,0.307692307692308,0.444444444444444,0.836065573770492,0.369834710743802,Fold4.Rep03
KIRC,Methy,0.702380952380952,0.214285714285714,0.979166666666667,0.47873737779277,0.75,0.214285714285714,0.333333333333333,0.806451612903226,0.258964143426295,Fold5.Rep03
KIRC,Methy,0.719551282051282,0.153846153846154,0.9375,0.366460114003821,0.4,0.153846153846154,0.222222222222222,0.770491803278688,0.117768595041323,Fold1.Rep04
KIRC,Methy,0.772321428571429,0.285714285714286,0.9375,0.444480836329068,0.571428571428571,0.285714285714286,0.380952380952381,0.790322580645161,0.27124773960217,Fold2.Rep04
KIRC,Methy,0.822916666666667,0.428571428571429,0.916666666666667,0.589347635891838,0.6,0.428571428571429,0.5,0.806451612903226,0.3841059602649,Fold3.Rep04
KIRC,Methy,0.854166666666667,0.285714285714286,0.979166666666667,0.605767116793236,0.8,0.285714285714286,0.421052631578947,0.82258064516129,0.342967244701349,Fold4.Rep04
KIRC,Methy,0.569558101472995,0.153846153846154,0.936170212765957,0.240795035343048,0.4,0.153846153846154,0.222222222222222,0.766666666666667,0.115789473684211,Fold5.Rep04
KIRC,Methy,0.918269230769231,0.461538461538462,0.979166666666667,0.666614215500855,0.857142857142857,0.461538461538462,0.6,0.868852459016393,0.529865125240848,Fold1.Rep05
KIRC,Methy,0.797619047619048,0.285714285714286,0.916666666666667,0.415300267280105,0.5,0.285714285714286,0.363636363636364,0.774193548387097,0.23859649122807,Fold2.Rep05
KIRC,Methy,0.524038461538462,0.153846153846154,0.833333333333333,0.263298994010227,0.2,0.153846153846154,0.173913043478261,0.688524590163934,-0.0139982502187229,Fold3.Rep05
KIRC,Methy,0.659574468085106,0.285714285714286,0.978723404255319,0.450619572402293,0.8,0.285714285714286,0.421052631578947,0.819672131147541,0.341511285574092,Fold4.Rep05
KIRC,Methy,0.828869047619048,0.357142857142857,0.979166666666667,0.578751355142654,0.833333333333333,0.357142857142857,0.5,0.838709677419355,0.421641791044777,Fold5.Rep05
KIRC,Methy,0.636904761904762,0.357142857142857,0.9375,0.403771090067618,0.625,0.357142857142857,0.454545454545455,0.806451612903226,0.347368421052631,Fold1.Rep06
KIRC,Methy,0.643207855973813,0,0.957446808510638,0.293005002454902,0,0,NA,0.75,-0.0613207547169813,Fold2.Rep06
KIRC,Methy,0.78422619047619,0.357142857142857,0.9375,0.465861988993905,0.625,0.357142857142857,0.454545454545455,0.806451612903226,0.347368421052631,Fold3.Rep06
KIRC,Methy,0.748397435897436,0.307692307692308,0.916666666666667,0.410609024908072,0.5,0.307692307692308,0.380952380952381,0.786885245901639,0.260950605778192,Fold4.Rep06
KIRC,Methy,0.754464285714286,0.285714285714286,0.958333333333333,0.40532563184878,0.666666666666667,0.285714285714286,0.4,0.806451612903226,0.305970149253732,Fold5.Rep06
KIRC,Methy,0.805059523809524,0.5,0.9375,0.518827335850362,0.7,0.5,0.583333333333333,0.838709677419355,0.486754966887417,Fold1.Rep07
KIRC,Methy,0.631410256410256,0.230769230769231,0.895833333333333,0.278011893453087,0.375,0.230769230769231,0.285714285714286,0.754098360655738,0.147250698974837,Fold2.Rep07
KIRC,Methy,0.86088379705401,0.538461538461538,0.957446808510638,0.549999903616907,0.777777777777778,0.538461538461538,0.636363636363636,0.866666666666667,0.558011049723757,Fold3.Rep07
KIRC,Methy,0.763392857142857,0.214285714285714,0.9375,0.389544691888124,0.5,0.214285714285714,0.3,0.774193548387097,0.190298507462687,Fold4.Rep07
KIRC,Methy,0.638392857142857,0.0714285714285714,0.958333333333333,0.298182216981995,0.333333333333333,0.0714285714285714,0.117647058823529,0.758064516129032,0.0412371134020619,Fold5.Rep07
KIRC,Methy,0.746794871794872,0.461538461538462,0.895833333333333,0.405255629680682,0.545454545454545,0.461538461538462,0.5,0.80327868852459,0.378607809847199,Fold1.Rep08
KIRC,Methy,0.745535714285714,0.214285714285714,0.958333333333333,0.493909979779316,0.6,0.214285714285714,0.315789473684211,0.790322580645161,0.223506743737958,Fold2.Rep08
KIRC,Methy,0.803571428571429,0.285714285714286,0.979166666666667,0.520075366105487,0.8,0.285714285714286,0.421052631578947,0.82258064516129,0.342967244701349,Fold3.Rep08
KIRC,Methy,0.716857610474632,0.307692307692308,0.914893617021277,0.33509993998389,0.5,0.307692307692308,0.380952380952381,0.783333333333333,0.258555133079848,Fold4.Rep08
KIRC,Methy,0.546130952380952,0.142857142857143,0.9375,0.279811262042664,0.4,0.142857142857143,0.210526315789474,0.758064516129032,0.104046242774567,Fold5.Rep08
KIRC,Methy,0.738095238095238,0.214285714285714,0.958333333333333,0.452604955516506,0.6,0.214285714285714,0.315789473684211,0.790322580645161,0.223506743737958,Fold1.Rep09
KIRC,Methy,0.791666666666667,0.428571428571429,0.9375,0.495853073109766,0.666666666666667,0.428571428571429,0.521739130434783,0.82258064516129,0.419080068143101,Fold2.Rep09
KIRC,Methy,0.657051282051282,0.230769230769231,0.979166666666667,0.377105086491575,0.75,0.230769230769231,0.352941176470588,0.819672131147541,0.280814576634512,Fold3.Rep09
KIRC,Methy,0.826747720364742,0.285714285714286,0.936170212765957,0.493536768310243,0.571428571428571,0.285714285714286,0.380952380952381,0.786885245901639,0.269124423963134,Fold4.Rep09
KIRC,Methy,0.751602564102564,0.384615384615385,0.9375,0.468013505072859,0.625,0.384615384615385,0.476190476190476,0.819672131147541,0.374650512581547,Fold5.Rep09
KIRC,Methy,0.730654761904762,0.214285714285714,0.895833333333333,0.352643908291219,0.375,0.214285714285714,0.272727272727273,0.741935483870968,0.129824561403509,Fold1.Rep10
KIRC,Methy,0.684294871794872,0.230769230769231,0.9375,0.375437170733145,0.5,0.230769230769231,0.315789473684211,0.786885245901639,0.209371884346959,Fold2.Rep10
KIRC,Methy,0.833333333333333,0.285714285714286,0.958333333333333,0.558802718685123,0.666666666666667,0.285714285714286,0.4,0.806451612903226,0.305970149253732,Fold3.Rep10
KIRC,Methy,0.736497545008183,0.153846153846154,0.936170212765957,0.391930536304915,0.4,0.153846153846154,0.222222222222222,0.766666666666667,0.115789473684211,Fold4.Rep10
KIRC,Methy,0.744047619047619,0.357142857142857,0.916666666666667,0.445439143547696,0.555555555555556,0.357142857142857,0.434782608695652,0.790322580645161,0.313458262350937,Fold5.Rep10
KIRC,miRNA,0.636904761904762,0.214285714285714,0.958333333333333,0.378421177119064,0.6,0.214285714285714,0.315789473684211,0.790322580645161,0.223506743737958,Fold1.Rep01
KIRC,miRNA,0.725961538461539,0.230769230769231,0.958333333333333,0.374726349762435,0.6,0.230769230769231,0.333333333333333,0.80327868852459,0.243801652892562,Fold2.Rep01
KIRC,miRNA,0.78422619047619,0.428571428571429,0.958333333333333,0.519773961770036,0.75,0.428571428571429,0.545454545454545,0.838709677419355,0.456140350877193,Fold3.Rep01
KIRC,miRNA,0.749240121580547,0.214285714285714,0.957446808510638,0.40816187752156,0.6,0.214285714285714,0.315789473684211,0.786885245901639,0.221786064769382,Fold4.Rep01
KIRC,miRNA,0.705128205128205,0.153846153846154,0.895833333333333,0.318461600443613,0.285714285714286,0.153846153846154,0.2,0.737704918032787,0.0597302504816961,Fold5.Rep01
KIRC,miRNA,0.592705167173252,0.285714285714286,0.872340425531915,0.288088426328675,0.4,0.285714285714286,0.333333333333333,0.737704918032787,0.175675675675676,Fold1.Rep02
KIRC,miRNA,0.851190476190476,0.142857142857143,0.958333333333333,0.506946028961848,0.5,0.142857142857143,0.222222222222222,0.774193548387097,0.135458167330678,Fold2.Rep02
KIRC,miRNA,0.59375,0.142857142857143,0.958333333333333,0.287544756800027,0.5,0.142857142857143,0.222222222222222,0.774193548387097,0.135458167330678,Fold3.Rep02
KIRC,miRNA,0.746794871794872,0.0769230769230769,0.9375,0.357276285778867,0.25,0.0769230769230769,0.117647058823529,0.754098360655738,0.0192926045016074,Fold4.Rep02
KIRC,miRNA,0.82051282051282,0.307692307692308,0.979166666666667,0.511874072334664,0.8,0.307692307692308,0.444444444444444,0.836065573770492,0.369834710743802,Fold5.Rep02
KIRC,miRNA,0.752279635258359,0.285714285714286,0.936170212765957,0.424504908306872,0.571428571428571,0.285714285714286,0.380952380952381,0.786885245901639,0.269124423963134,Fold1.Rep03
KIRC,miRNA,0.71474358974359,0.307692307692308,0.895833333333333,0.372876120055199,0.444444444444444,0.307692307692308,0.363636363636364,0.770491803278688,0.229241877256318,Fold2.Rep03
KIRC,miRNA,0.694940476190476,0.214285714285714,0.9375,0.351257980063818,0.5,0.214285714285714,0.3,0.774193548387097,0.190298507462687,Fold3.Rep03
KIRC,miRNA,0.745192307692308,0.153846153846154,0.9375,0.378481478893632,0.4,0.153846153846154,0.222222222222222,0.770491803278688,0.117768595041323,Fold4.Rep03
KIRC,miRNA,0.772321428571429,0.142857142857143,0.979166666666667,0.441818463847202,0.666666666666667,0.142857142857143,0.235294117647059,0.790322580645161,0.169072164948454,Fold5.Rep03
KIRC,miRNA,0.724358974358974,0.230769230769231,0.9375,0.388845356326875,0.5,0.230769230769231,0.315789473684211,0.786885245901639,0.209371884346959,Fold1.Rep04
KIRC,miRNA,0.672619047619048,0.142857142857143,0.854166666666667,0.322926298441261,0.222222222222222,0.142857142857143,0.173913043478261,0.693548387096774,-0.00340715502555381,Fold2.Rep04
KIRC,miRNA,0.772321428571429,0.285714285714286,0.833333333333333,0.403261388547496,0.333333333333333,0.285714285714286,0.307692307692308,0.709677419354839,0.125391849529781,Fold3.Rep04
KIRC,miRNA,0.834821428571429,0.285714285714286,0.979166666666667,0.578008078212813,0.8,0.285714285714286,0.421052631578947,0.82258064516129,0.342967244701349,Fold4.Rep04
KIRC,miRNA,0.556464811783961,0.153846153846154,0.957446808510638,0.248970848331916,0.5,0.153846153846154,0.235294117647059,0.783333333333333,0.148471615720524,Fold5.Rep04
KIRC,miRNA,0.748397435897436,0.230769230769231,0.979166666666667,0.387549947094284,0.75,0.230769230769231,0.352941176470588,0.819672131147541,0.280814576634512,Fold1.Rep05
KIRC,miRNA,0.65922619047619,0.214285714285714,0.958333333333333,0.362470135316683,0.6,0.214285714285714,0.315789473684211,0.790322580645161,0.223506743737958,Fold2.Rep05
KIRC,miRNA,0.661858974358974,0.0769230769230769,0.895833333333333,0.269852630595786,0.166666666666667,0.0769230769230769,0.105263157894737,0.721311475409836,-0.0338983050847457,Fold3.Rep05
KIRC,miRNA,0.645896656534954,0.142857142857143,0.936170212765957,0.302963961655609,0.4,0.142857142857143,0.210526315789474,0.754098360655738,0.102060843964671,Fold4.Rep05
KIRC,miRNA,0.761904761904762,0.285714285714286,0.9375,0.417875989580288,0.571428571428571,0.285714285714286,0.380952380952381,0.790322580645161,0.27124773960217,Fold5.Rep05
KIRC,miRNA,0.691964285714286,0.285714285714286,0.958333333333333,0.425235759841047,0.666666666666667,0.285714285714286,0.4,0.806451612903226,0.305970149253732,Fold1.Rep06
KIRC,miRNA,0.646481178396072,0.153846153846154,0.893617021276596,0.337144768442172,0.285714285714286,0.153846153846154,0.2,0.733333333333333,0.0569744597249511,Fold2.Rep06
KIRC,miRNA,0.662202380952381,0.285714285714286,0.916666666666667,0.355777075618425,0.5,0.285714285714286,0.363636363636364,0.774193548387097,0.23859649122807,Fold3.Rep06
KIRC,miRNA,0.761217948717949,0.153846153846154,0.958333333333333,0.389965736213778,0.5,0.153846153846154,0.235294117647059,0.786885245901639,0.15005359056806,Fold4.Rep06
KIRC,miRNA,0.724702380952381,0.357142857142857,0.916666666666667,0.436760879956499,0.555555555555556,0.357142857142857,0.434782608695652,0.790322580645161,0.313458262350937,Fold5.Rep06
KIRC,miRNA,0.75,0.142857142857143,0.9375,0.371098116586838,0.4,0.142857142857143,0.210526315789474,0.758064516129032,0.104046242774567,Fold1.Rep07
KIRC,miRNA,0.641025641025641,0.153846153846154,0.895833333333333,0.292163162535451,0.285714285714286,0.153846153846154,0.2,0.737704918032787,0.0597302504816961,Fold2.Rep07
KIRC,miRNA,0.829787234042553,0.307692307692308,0.936170212765957,0.453378113806693,0.571428571428571,0.307692307692308,0.4,0.8,0.292730844793714,Fold3.Rep07
KIRC,miRNA,0.717261904761905,0.142857142857143,0.979166666666667,0.396285405541845,0.666666666666667,0.142857142857143,0.235294117647059,0.790322580645161,0.169072164948454,Fold4.Rep07
KIRC,miRNA,0.616071428571429,0.214285714285714,0.979166666666667,0.335966972241743,0.75,0.214285714285714,0.333333333333333,0.806451612903226,0.258964143426295,Fold5.Rep07
KIRC,miRNA,0.767628205128205,0.230769230769231,0.875,0.353321124169126,0.333333333333333,0.230769230769231,0.272727272727273,0.737704918032787,0.11913357400722,Fold1.Rep08
KIRC,miRNA,0.758928571428571,0.214285714285714,0.9375,0.364370672188093,0.5,0.214285714285714,0.3,0.774193548387097,0.190298507462687,Fold2.Rep08
KIRC,miRNA,0.645833333333333,0.285714285714286,0.958333333333333,0.346153689813162,0.666666666666667,0.285714285714286,0.4,0.806451612903226,0.305970149253732,Fold3.Rep08
KIRC,miRNA,0.746317512274959,0.384615384615385,0.957446808510638,0.511274781041435,0.714285714285714,0.384615384615385,0.5,0.833333333333333,0.410609037328095,Fold4.Rep08
KIRC,miRNA,0.717261904761905,0.214285714285714,0.9375,0.401037541064507,0.5,0.214285714285714,0.3,0.774193548387097,0.190298507462687,Fold5.Rep08
KIRC,miRNA,0.607142857142857,0.142857142857143,0.895833333333333,0.266965022535603,0.285714285714286,0.142857142857143,0.19047619047619,0.725806451612903,0.0470162748643766,Fold1.Rep09
KIRC,miRNA,0.81547619047619,0.142857142857143,0.9375,0.417773465190925,0.4,0.142857142857143,0.210526315789474,0.758064516129032,0.104046242774567,Fold2.Rep09
KIRC,miRNA,0.509615384615385,0.230769230769231,0.895833333333333,0.245652294426813,0.375,0.230769230769231,0.285714285714286,0.754098360655738,0.147250698974837,Fold3.Rep09
KIRC,miRNA,0.81306990881459,0,0.936170212765957,0.438005083875223,0,0,NA,0.721311475409836,-0.0881427072402934,Fold4.Rep09
KIRC,miRNA,0.706730769230769,0.230769230769231,0.958333333333333,0.353654987830202,0.6,0.230769230769231,0.333333333333333,0.80327868852459,0.243801652892562,Fold5.Rep09
KIRC,miRNA,0.648809523809524,0.214285714285714,0.9375,0.305896769468536,0.5,0.214285714285714,0.3,0.774193548387097,0.190298507462687,Fold1.Rep10
KIRC,miRNA,0.684294871794872,0.153846153846154,0.9375,0.336207201700199,0.4,0.153846153846154,0.222222222222222,0.770491803278688,0.117768595041323,Fold2.Rep10
KIRC,miRNA,0.735119047619048,0.214285714285714,0.916666666666667,0.377724426322717,0.428571428571429,0.214285714285714,0.285714285714286,0.758064516129032,0.159132007233273,Fold3.Rep10
KIRC,miRNA,0.659574468085106,0.307692307692308,0.893617021276596,0.351615979396135,0.444444444444444,0.307692307692308,0.363636363636364,0.766666666666667,0.226519337016575,Fold4.Rep10
KIRC,miRNA,0.714285714285714,0.214285714285714,0.916666666666667,0.349944248881282,0.428571428571429,0.214285714285714,0.285714285714286,0.758064516129032,0.159132007233273,Fold5.Rep10
KIRC,mRNA,0.729166666666667,0.142857142857143,0.916666666666667,0.349760130010887,0.333333333333333,0.142857142857143,0.2,0.741935483870968,0.0746268656716422,Fold1.Rep01
KIRC,mRNA,0.607371794871795,0.153846153846154,0.9375,0.257347120808204,0.4,0.153846153846154,0.222222222222222,0.770491803278688,0.117768595041323,Fold2.Rep01
KIRC,mRNA,0.808035714285714,0.285714285714286,0.895833333333333,0.433074375152552,0.444444444444444,0.285714285714286,0.347826086956522,0.758064516129032,0.207836456558773,Fold3.Rep01
KIRC,mRNA,0.673252279635258,0.214285714285714,0.957446808510638,0.373719730382063,0.6,0.214285714285714,0.315789473684211,0.786885245901639,0.221786064769382,Fold4.Rep01
KIRC,mRNA,0.673076923076923,0.230769230769231,0.875,0.287828296701269,0.333333333333333,0.230769230769231,0.272727272727273,0.737704918032787,0.11913357400722,Fold5.Rep01
KIRC,mRNA,0.588145896656535,0.285714285714286,0.957446808510638,0.369719045740397,0.666666666666667,0.285714285714286,0.4,0.80327868852459,0.304182509505703,Fold1.Rep02
KIRC,mRNA,0.796130952380952,0.357142857142857,0.9375,0.426813143247382,0.625,0.357142857142857,0.454545454545455,0.806451612903226,0.347368421052631,Fold2.Rep02
KIRC,mRNA,0.694940476190476,0.357142857142857,0.895833333333333,0.349390530710776,0.5,0.357142857142857,0.416666666666667,0.774193548387097,0.281456953642384,Fold3.Rep02
KIRC,mRNA,0.724358974358974,0.230769230769231,0.916666666666667,0.345053981400309,0.428571428571429,0.230769230769231,0.3,0.770491803278688,0.177263969171484,Fold4.Rep02
KIRC,mRNA,0.75,0.0769230769230769,0.979166666666667,0.458078757636048,0.5,0.0769230769230769,0.133333333333333,0.786885245901639,0.0811123986095019,Fold5.Rep02
KIRC,mRNA,0.793313069908815,0.0714285714285714,0.914893617021277,0.390894385861925,0.2,0.0714285714285714,0.105263157894737,0.721311475409836,-0.0176643768400394,Fold1.Rep03
KIRC,mRNA,0.666666666666667,0.384615384615385,0.916666666666667,0.369381268107547,0.555555555555556,0.384615384615385,0.454545454545455,0.80327868852459,0.339350180505415,Fold2.Rep03
